time,qpos,qvel,qacc,ctrl,fapp,fext,bias,xfrc
0.055,1.1,-7.32889e-20,0.0643256,1,0,0,0,-0.247851,-0.595097,-0.00207472,1.713,-0.443665,-0.647165,0.148048,-3.48623e-19,-3.30189e-18,0.0123482,9.49713e-17,-7.18841e-18,-3.96631e-19,0.407025,1.07281,-0.029373,-5.30831,2.37564,18.2441,4.69598,-4.58302e-17,-5.59996e-16,-0.222397,1.47112e-14,-1.20397e-15,-9.04422e-33,-8.73628,5.35846,6.84173,25.4705,-96.3352,-462.918,82.3963,0.826223,-31.7435,-6.25383,10.328,-2.89933,-3.26061,-0.0997155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48608,-1.06165e-15,6.93889e-18,0,0,0,0,0,0,0,0,0,0,1.52055,-1.32169e-37,2.24634e-38,-2.22072e-38,4.58744,-39.2307,-8.07198,1.43705,-0.161029,-1.09606,-0.0269946,0,0,0,0,0,0,
0.06,1.1,-8.06472e-20,0.0643801,1,0,0,0,-0.246037,-0.589625,-0.00204526,1.68714,-0.434386,-0.567947,0.173759,-1.70966e-19,-1.47164e-18,0.0109114,4.76482e-17,-1.31133e-18,-3.55646e-19,0.362773,1.09436,0.00589261,-5.17164,1.85584,15.8435,5.14216,3.55313e-17,3.66051e-16,-0.287364,-9.46462e-15,1.17542e-15,8.19707e-18,-8.85052,4.31121,7.05312,27.3343,-103.96,-480.125,89.2348,0.927414,-31.0632,-5.31278,8.49708,-2.46996,-3.1255,-0.100039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55112e-17,1.47601,-6.93889e-18,-6.93889e-18,-1.73472e-18,0,0,0,0,0,0,0,0,0,1.52055,-7.51732e-37,1.35185e-37,-6.05815e-37,4.68863,-38.5503,-7.13093,-0.393871,0.268344,-0.960945,-0.0273183,0,0,0,0,0,0,
0.065,1.1,-8.26288e-20,0.0644273,1,0,0,0,-0.244448,-0.584073,-0.00182873,1.66201,-0.427875,-0.501084,0.201837,-2.11093e-19,-3.96334e-19,0.00943758,1.81752e-17,-9.807e-19,-3.15265e-19,0.317915,1.11032,0.043306,-5.02636,1.30213,13.3726,5.6157,-8.02529e-18,2.15061e-16,-0.294768,-5.8946e-15,6.61261e-17,8.07625e-18,-8.97144,3.19249,7.48267,29.0574,-110.742,-494.178,94.7085,0.593442,-30.1132,-4.74028,6.99231,-2.14096,-3.00866,-0.099933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77556e-17,1.47486,1.73472e-17,3.46945e-18,0,0,0,0,0,0,0,0,0,1.20371e-35,1.52055,3.76254e-37,1.85102e-38,-5.54464e-38,4.35466,-37.6003,-6.55843,-1.89865,0.597341,-0.844109,-0.0272121,0,0,0,0,0,0,
0.07,1.10264,-0.000452574,0.0660566,0.999997,-0.00127484,-0.000904901,0.00206843,-0.243174,-0.579112,-0.00172725,1.63959,-0.429613,-0.465898,0.236194,0.528398,-0.0905147,0.325857,-0.509935,-0.361961,0.827372,0.254643,0.992177,0.0202944,-4.48337,-0.347652,7.03722,6.87135,105.68,-18.1029,63.2839,-101.987,-72.3922,165.474,-12.6544,-23.6293,-4.6023,108.597,-329.957,-1267.08,251.129,-0.0176699,-29.0172,-4.44445,5.80858,-1.90725,-2.91104,-0.0995516,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3803,-2.80596,11.3296,-0.0375929,-0.0909243,0.241744,2.21518,-19.5103,-12.1022,21.4637,-6.28717,-2.96007,-0.116133,-1.88079e-37,0,1.52055,6.33575e-41,6.25894e-39,-1.58172e-38,3.74355,-36.5043,-6.2626,-3.08238,0.831054,-0.746486,-0.0268307,0,0,0,0,0,0,
0.075,1.10747,-0.00109212,0.0669457,0.999986,-0.00167031,-0.00112962,0.00487649,-0.242147,-0.574225,-0.00133698,1.61808,-0.435615,-0.443364,0.271334,0.965251,-0.12791,0.17783,-0.157364,-0.0909963,1.12326,0.205499,0.977521,0.078055,-4.30203,-1.20026,4.50687,7.02806,87.3706,-7.47901,-29.6055,70.5142,54.1929,59.1776,-9.82896,-2.93124,11.5521,36.2674,-170.523,-506.07,31.3429,-2.04539,-26.0581,-4.33632,4.06073,-1.64713,-2.80625,-0.100421,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5424,-1.15925,-3.06831,0.0259305,0.068527,0.0866173,0.895805,1.00448,-1.25285,4.97041,-1.50698,0.314887,-0.0260027,0,0,1.52055,-6.1369e-05,0.000460853,0.000163792,1.71583,-33.5453,-6.15447,-4.83022,1.09118,-0.641702,-0.0277005,0,0,0,0,0,0,
0.08,1.11333,-0.00175048,0.0675406,0.999969,-0.00190389,0.000597036,0.0076098,-0.241356,-0.569366,-0.000688925,1.59739,-0.445265,-0.433008,0.30883,1.17243,-0.131672,0.11898,-0.0888381,0.689276,1.0946,0.15824,0.971707,0.129611,-4.13715,-1.93016,2.07106,7.49915,41.435,-0.752424,-11.77,13.7052,156.055,-5.73172,-9.45169,-1.16283,10.3111,32.9775,-145.979,-487.162,94.2183,-2.76761,-25.2033,-4.4324,3.63735,-1.61072,-2.75754,-0.0998873,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42242,-0.116626,-0.303803,0.00503087,0.196197,-0.00836086,0.101996,1.14648,-0.796235,2.60942,-0.761386,0.307756,0.00435382,-6.93889e-18,-5.55112e-17,1.52055,-2.09455e-05,0.000193078,1.27071e-05,0.993608,-32.6904,-6.25055,-5.2536,1.12758,-0.592989,-0.0271664,0,0,0,0,0,0,
0.085,1.11957,-0.00234501,0.0680606,0.999938,-0.00244593,0.00471292,0.00980982,-0.240796,-0.564514,0.000201014,1.57748,-0.458256,-0.434648,0.349378,1.24887,-0.118905,0.104002,-0.20483,1.64629,0.883085,0.111987,0.970474,0.177988,-3.9825,-2.59805,-0.327916,8.10956,15.2881,2.5533,-2.9956,-23.1984,191.403,-42.3033,-9.25072,-0.246464,9.67541,30.9282,-133.579,-479.796,122.081,-3.21481,-24.5883,-4.47162,3.44619,-1.61735,-2.72311,-0.0991753,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36965,0.395762,1.05623,-0.00839644,0.240507,-0.061856,-0.283063,1.12048,-0.492353,1.24046,-0.344528,0.271081,0.0177078,-1.38778e-17,-5.55112e-17,1.52055,0.000154609,0.000106219,-5.43385e-05,0.54641,-32.0755,-6.28978,-5.44476,1.12095,-0.558561,-0.0264544,0,0,0,0,0,0,
0.09,1.1261,-0.00291011,0.0684929,0.999868,-0.00291264,0.0108895,0.0117032,-0.240467,-0.559672,0.00134094,1.55833,-0.474602,-0.448351,0.392075,1.30465,-0.113021,0.0864502,-0.166075,2.4706,0.762754,0.0657103,0.968368,0.227985,-3.83003,-3.2692,-2.74056,8.53948,11.1572,1.17696,-3.51026,7.75093,164.862,-24.0661,-9.25524,-0.421313,9.99936,30.4953,-134.229,-482.53,85.9843,-3.43468,-24.1676,-4.46817,3.44864,-1.65813,-2.69858,-0.0982817,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72937,0.182428,0.97646,0.00315495,0.207263,-0.0354578,-0.12621,0.952484,-0.302096,0.972594,-0.280268,0.215309,0.00377958,0,0,1.52055,0.000297917,0.00019758,-0.000299237,0.326538,-31.6548,-6.28633,-5.44232,1.08018,-0.534031,-0.0255608,0,0,0,0,0,0,
0.095,1.13266,-0.0027822,0.0700365,0.999768,0.00921194,0.0148696,0.01255,-0.240364,-0.554851,0.00263741,1.53994,-0.494414,-0.473016,0.444092,1.31339,0.0255814,0.308733,4.86415,1.53456,0.396609,0.0207216,0.96431,0.259294,-3.67935,-3.96238,-4.93306,10.4033,1.74764,27.7204,44.4565,1006.05,-187.207,-73.2291,-8.99775,-0.811602,6.26186,30.1362,-138.636,-438.5,372.762,-3.49057,-23.8872,-4.45886,3.64606,-1.73667,-2.6793,-0.0970069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270884,4.29666,8.41131,0.37122,-0.234993,-0.107346,-3.12826,2.14799,-3.04083,2.94282,-0.787214,0.694456,0.128135,6.93889e-18,2.77556e-17,1.52055,0.000386165,0.000138368,-0.000364102,0.270651,-31.3744,-6.27702,-5.24489,1.00163,-0.51475,-0.024286,0,0,0,0,0,0,
0.1,1.139,-0.00282314,0.0727615,0.999747,0.00884659,0.0177864,0.0105474,-0.240497,-0.550078,0.00427949,1.52225,-0.518148,-0.508598,0.493971,1.26736,-0.00818669,0.544985,-0.119476,1.16103,-0.813686,-0.0266337,0.954566,0.328417,-3.53755,-4.74692,-7.11646,9.97595,-9.207,-6.75362,47.2504,-996.726,-74.7065,-242.059,-9.47106,-1.94866,13.8247,28.3603,-156.907,-436.68,-85.4677,-3.47052,-23.6601,-4.46958,3.99417,-1.85164,-2.66288,-0.0951677,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42708,-1.04681,8.84437,-0.367273,-0.0959383,-0.347004,0.804801,2.61336,-0.0829167,2.81954,-0.870278,0.477891,-0.0493223,1.38778e-17,-2.77556e-17,1.52055,0.000124719,-0.00210725,0.0066238,0.290699,-31.1473,-6.28773,-4.89678,0.886665,-0.498326,-0.0224468,0,0,0,0,0,0,
0.105,1.14534,-0.00286407,0.0752411,0.999713,0.00848769,0.0207041,0.00854557,-0.240589,-0.545854,0.00594057,1.50566,-0.54415,-0.542332,0.544426,1.26736,-0.00818669,0.495935,-0.11685,1.16145,-0.813265,-0.0184111,0.844778,0.332215,-3.31673,-5.20037,-6.74681,10.091,0,-1.79068e-16,-9.81,0.525201,0.0845468,0.0842589,1.64451,-21.9578,0.759488,44.1633,-90.6911,73.9314,23.0071,6.13192,-32.525,-14.4823,16.3295,-4.21444,1.09418,0.0292991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77556e-17,1.52055,-0.000193592,-0.000106191,-0.000123095,0.239661,-30.9428,-6.4535,-4.3168,0.712263,-0.475321,-0.0194222,0,0,0,0,0,0,
0.11,1.15168,-0.00290501,0.0774756,0.999666,0.00813526,0.0236226,0.00654453,-0.240643,-0.542196,0.0076435,1.4902,-0.572424,-0.573972,0.595344,1.26736,-0.00818669,0.446885,-0.114225,1.16187,-0.812853,-0.0107372,0.731529,0.340587,-3.0926,-5.65479,-6.32804,10.1835,-8.95341e-17,1.79068e-16,-9.81,0.52512,0.0826458,0.0824369,1.53479,-22.6496,1.67447,44.8249,-90.8833,83.7526,18.5026,5.42575,-32.3406,-14.7425,15.9666,-4.19556,1.10351,0.0303917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-17,-2.77556e-17,1.52055,-0.000193562,-0.000103803,-0.000120434,-0.466504,-30.7584,-6.71365,-4.6796,0.731144,-0.465993,-0.0183295,0,0,0,0,0,0,
0.115,1.15801,-0.00294594,0.0794647,0.999607,0.00778931,0.0265418,0.00454428,-0.240661,-0.539123,0.0094149,1.47587,-0.602989,-0.60327,0.646611,1.26736,-0.00818669,0.397835,-0.1116,1.16227,-0.812449,-0.00365652,0.614686,0.354279,-2.86532,-6.11295,-5.85951,10.2534,8.95341e-17,1.79068e-16,-9.81,0.525041,0.0807478,0.0806133,1.41614,-23.3687,2.73845,45.4562,-91.6333,93.7076,13.9818,4.61602,-32.2396,-15.0697,15.5491,-4.17128,1.119,0.0314304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38778e-17,-2.77556e-17,1.52055,-0.000193533,-0.000101419,-0.000117769,-1.27624,-30.6573,-7.04088,-5.09719,0.755428,-0.450504,-0.0172908,0,0,0,0,0,0,
0.12,1.16435,-0.00298687,0.0812087,0.999535,0.00744984,0.0294618,0.00254479,-0.240647,-0.536652,0.0112855,1.4627,-0.635879,-0.629974,0.698115,1.26736,-0.00818669,0.348785,-0.108975,1.16267,-0.812056,0.00278175,0.494104,0.374117,-2.63507,-6.57814,-5.34084,10.3009,0,0,-9.81,0.524963,0.0788528,0.0787879,1.28765,-24.1164,3.9675,46.0511,-93.0375,103.733,9.48926,3.70461,-32.2364,-15.4639,15.0688,-4.14197,1.14029,0.0322534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52055,-0.000193504,-9.90389e-05,-0.000115103,-2.18764,-30.6541,-7.43504,-5.57746,0.784737,-0.429216,-0.0164678,0,0,0,0,0,0,
0.125,1.17069,-0.00302781,0.0827073,0.99945,0.00711686,0.0323823,0.000546035,-0.240604,-0.534804,0.0132906,1.45069,-0.67115,-0.653834,0.749746,1.26736,-0.00818669,0.299735,-0.10635,1.16305,-0.811671,0.00852261,0.369627,0.401026,-2.40204,-7.05414,-4.77197,10.3262,8.95341e-17,0,-9.81,0.524887,0.0769609,0.0769609,1.14817,-24.8954,5.38181,46.6047,-95.1995,113.774,5.07618,2.69394,-32.3459,-15.9248,14.5168,-4.1084,1.16704,0.0326849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38778e-17,0,1.52055,-0.000193476,-9.66626e-05,-0.000112434,-3.19832,-30.7636,-7.89594,-6.12948,0.81831,-0.402467,-0.0160363,0,0,0,0,0,0,
0.13,1.17702,-0.00306874,0.0839608,0.999353,0.00679037,0.0353033,-0.00145199,-0.240537,-0.533599,0.0154709,1.43986,-0.708877,-0.674599,0.801397,1.26736,-0.00818669,0.250685,-0.103726,1.16343,-0.811295,0.0135036,0.241076,0.436059,-2.16647,-7.54529,-4.15301,10.3303,-4.47671e-17,0,-9.81,0.524811,0.0750719,0.0751323,0.996207,-25.7102,7.00659,47.1154,-98.2306,123.791,0.803678,1.58656,-32.5841,-16.4524,13.8821,-4.07165,1.19898,0.032537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889e-18,0,1.52055,-0.000193448,-9.429e-05,-0.000109762,-4.3057,-31.0018,-8.42357,-6.76412,0.855055,-0.370529,-0.0161842,0,0,0,0,0,0,
0.135,1.18336,-0.00310967,0.0849689,0.999242,0.00647039,0.0382248,-0.0034493,-0.240449,-0.533058,0.017873,1.43021,-0.749159,-0.69202,0.852967,1.26736,-0.00818669,0.201635,-0.101103,1.16379,-0.810929,0.0176529,0.10824,0.480424,-1.92854,-8.05656,-3.48423,10.314,4.47671e-17,-1.79068e-16,-9.81,0.524738,0.0731857,0.0733022,0.829844,-26.5672,8.87311,47.5862,-102.253,133.756,-3.25296,0.38498,-32.9689,-17.0469,13.1511,-4.03309,1.23593,0.0316108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889e-18,2.77556e-17,1.52055,-0.000193421,-9.19209e-05,-0.000107088,-5.50728,-31.3866,-9.01806,-7.49514,0.893621,-0.333572,-0.0171104,0,0,0,0,0,0,
0.14,1.1897,-0.00315061,0.0857319,0.999119,0.00615692,0.0411467,-0.00544593,-0.240344,-0.533203,0.0205506,1.42177,-0.792127,-0.70585,0.904362,1.26736,-0.00818669,0.152585,-0.0984793,1.16415,-0.810571,0.020886,-0.0291393,0.535523,-1.6884,-8.59355,-2.76596,10.279,4.47671e-17,0,-9.81,0.524666,0.0713023,0.0714705,0.646626,-27.4758,11.0198,48.0268,-107.4,143.656,-6.99855,-0.908284,-33.5214,-17.7085,12.3058,-3.9942,1.27788,0.0296953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889e-18,0,1.52055,-0.000193394,-8.95554e-05,-0.000104413,-6.80054,-31.9392,-9.67962,-8.34046,0.932507,-0.291624,-0.019026,0,0,0,0,0,0,
0.145,1.19603,-0.00319154,0.0862495,0.998984,0.00584996,0.0440689,-0.00744188,-0.240229,-0.53406,0.0235656,1.41454,-0.83794,-0.715843,0.9555,1.26736,-0.00818669,0.103535,-0.0958563,1.1645,-0.810223,0.023103,-0.17138,0.602989,-1.44612,-9.16266,-1.9985,10.2274,-8.95341e-17,0,-9.81,0.524595,0.0694216,0.0696374,0.443411,-28.4482,13.4932,48.4562,-113.821,153.491,-10.3107,-2.29027,-34.2681,-18.4368,11.3223,-3.95653,1.32498,0.0265644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-17,0,1.52055,-0.000193368,-8.71932e-05,-0.000101734,-8.18252,-32.6859,-10.408,-9.32391,0.970177,-0.24453,-0.0221569,0,0,0,0,0,0,
0.15,1.20237,-0.00323247,0.086522,0.998835,0.00554952,0.0469913,-0.00943717,-0.240108,-0.535655,0.0269893,1.40853,-0.886796,-0.721753,1.00631,1.26736,-0.00818669,0.0544849,-0.0932337,1.16483,-0.809884,0.024184,-0.318881,0.684736,-1.20159,-9.77109,-1.18209,10.1623,0,1.79068e-16,-9.81,0.524526,0.0675435,0.0678028,0.216193,-29.5001,16.3494,48.9062,-121.687,163.282,-13.0309,-3.75643,-35.2425,-19.2306,10.1689,-3.9215,1.37758,0.0219711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77556e-17,1.52055,-0.000193343,-8.48344e-05,-9.90543e-05,-9.64868,-33.6603,-11.2017,-10.4773,1.0052,-0.191923,-0.0267501,0,0,0,0,0,0,
0.155,1.20871,-0.00327341,0.0865491,0.998674,0.00525561,0.0499139,-0.0114318,-0.240003,-0.537399,0.0306304,1.40267,-0.936095,-0.726926,1.05723,1.26736,-0.00818669,0.00543493,-0.0906114,1.16516,-0.809554,0.0209716,-0.348806,0.728225,-1.17304,-9.85987,-1.03456,10.1842,-1.11918e-17,0,-9.81,0.524459,0.065668,0.0659669,-0.64249,-5.98491,8.6978,5.70926,-17.7545,29.5062,4.38988,-7.53983,-36.6813,-10.8906,-10.3124,0.866729,-0.0595627,-0.0257902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472e-18,0,1.52055,-0.000193318,-8.24788e-05,-9.63721e-05,-11.1908,-34.9063,-12.0564,-11.8431,1.0364,-0.13319,-0.0330834,0,0,0,0,0,0,
0.16,1.21504,-0.00331434,0.0863311,0.998501,0.00496822,0.0528365,-0.0134259,-0.239915,-0.539297,0.0345035,1.39695,-0.985891,-0.73133,1.10827,1.26736,-0.00818669,-0.0436151,-0.0879894,1.16548,-0.809233,0.0175167,-0.37975,0.774625,-1.1442,-9.95916,-0.880801,10.2078,6.44838e-19,-1.79068e-16,-9.81,0.524393,0.0637951,0.0641296,-0.690974,-6.18897,9.27994,5.76892,-19.8594,30.7519,4.70475,-7.44378,-37.2696,-10.8315,-10.8357,0.849502,-0.0376474,-0.0282632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99499e-20,2.77556e-17,1.52055,-0.000193294,-8.01263e-05,-9.3688e-05,-11.0948,-35.4946,-11.9973,-12.3664,1.01917,-0.111275,-0.0355564,0,0,0,0,0,0,
